CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
202947,3,5,6,14645,4
202947,5,6,4,14361,6
202947,6,4,6,1296,7020
202947,4,6,4,1232,6
202947,6,4,6,4466,3
202956,3,5,6,10381,6
202956,5,6,6,12903,7022
202959,3,3,3,42.99999999,7023
202968,3,5,6,14444,4
202968,5,6,4,14588,7024
202968,6,4,6,211,4
202968,4,6,4,61,4
202968,6,4,4,28,7025
202974,1,3,3,2978,3
202974,3,3,5,7365,1
202983,1,3,5,2123,5
202983,3,5,5,45755,1
202989,1,3,3,43186,3
202989,3,3,3,61,7030
202995,1,3,5,207,6
202995,3,5,6,24321,3
202995,6,3,3,18662,3
203001,3,5,5,27719,3
203007,1,3,5,7650,3
203010,3,5,3,6.000000009,7035
203013,3,5,5,44538,3
203013,5,5,3,8.999999998,7036
203016,3,5,6,41637,4
203016,5,6,4,41563,7037
203016,6,4,6,1506,3
203019,3,3,3,4.000000003,5
203028,1,1,3,111,5
203031,1,3,5,7645,7040
203034,3,5,6,15972,4
203034,5,6,4,8520,6
203034,6,4,6,4320,7041
203034,4,6,4,4489,6
203034,6,4,6,1159,3
203037,3,5,6,22952,4
203037,5,6,4,22950,7043
203037,6,4,6,10586,1
203040,1,1,3,131,5
203046,1,3,5,7638,6
203055,3,5,6,14607,7045
203055,5,6,4,7397,6
203055,6,4,6,1493,3
203055,6,3,3,26969,3
203058,3,3,3,18.00000001,5
203061,3,5,6,14339,1
203064,1,3,5,7663,6
203064,3,5,6,20222,3
203067,3,5,6,14437,3
203070,3,5,6,14263,1
203076,1,3,5,30398,6
203076,3,5,6,64920,7052
203079,1,3,5,216,7053
203079,3,5,6,14656,4
203079,5,6,4,14860,6
203079,6,4,6,1177,7054
203079,4,6,4,1102,6
203079,6,4,6,44526,6
203079,4,6,6,48603,7055
203082,3,5,6,13248,7056
203082,5,6,6,8555,1
203091,1,1,1,8.999999998,3
203100,1,1,3,17,5
203100,1,3,5,4327,7058
203122,3,5,6,5928,4
203122,5,6,4,8942,6
203122,6,4,6,7394,7059
203122,6,3,3,29871,1
203131,1,3,3,3220,3
203134,3,3,3,11,7061
203137,3,5,6,14258,4
203137,5,6,4,14255,7062
203137,6,4,4,333,1
203140,1,3,5,1838,6
203143,3,5,6,30092,4
203143,5,6,4,28513,7064
203146,3,5,5,45724,7065
203149,1,3,5,7.999999995,7066
203149,3,5,5,44577,3
203152,3,5,6,12.00000001,4
203152,5,6,4,10.99999999,6
203152,6,4,6,4222,7068
203152,4,6,4,4249,6
203152,6,4,6,5971,4
203152,4,6,4,6280,7069
203152,6,4,6,2958,6
203152,4,6,6,2641,3
203155,3,5,6,21279,3
203158,3,5,6,26067,4
203158,5,6,4,21829,7072
203158,6,4,6,14055,1
203164,1,1,3,289,7074
203170,1,1,3,16,7075
203170,1,3,5,7435,5
203173,3,5,5,44508,3
203176,3,5,6,11,4
203176,5,6,4,1110,7077
203176,6,4,4,4190,1
203179,1,3,5,2723,5
203179,3,5,5,14582,1
203185,3,5,6,11705,1
203185,5,6,1,25.00000001,1
203188,1,1,1,1233,1
203200,1,3,5,5590,6
203203,3,5,6,13210,6
203203,5,6,6,8587,7083
203206,1,3,5,1298,7084
203206,3,5,6,17070,4
203206,5,6,4,15987,6
203206,6,4,6,4170,7085
203206,4,6,4,4156,6
203206,6,4,6,8920,3
203209,3,3,3,1089,3
203218,3,3,3,2.999999999,7087
203221,3,5,6,14496,4
203221,5,6,4,14391,7088
203221,6,4,6,136,3
203227,3,5,6,50011,2
203227,5,6,2,48883,6
203227,6,2,6,64,7090
203227,2,6,4,163,4
203227,6,4,4,117,3
203230,3,5,5,44201,1
203233,1,1,3,104,5
203233,1,3,5,14234,7093
203236,3,5,6,21496,4
203236,5,6,4,7341,6
203236,6,4,6,1458,7094
203245,3,5,5,11675,7095
203248,1,3,5,111,7096
203248,3,5,6,50287,4
203248,5,6,4,50578,6
203248,6,4,6,1499,7097
203248,4,6,4,1210,6
203248,6,4,6,8612,3
203251,3,5,5,13182,3
203251,5,5,3,14,7099
203254,3,5,6,24144,4
203254,5,6,4,24150,7100
203257,3,5,6,29866,7101
203260,3,5,6,35971,7102
203260,5,6,6,32925,1
203263,1,1,1,5.999999999,3
203263,1,1,3,27,3
203269,1,3,3,34,7104
203269,3,3,1,80,3
203269,3,1,3,226,5
203272,1,3,5,11243,7105
203272,3,5,6,29672,1
203275,1,3,3,147,2
203275,3,3,2,1137,2
203275,3,2,2,1261,7107
203281,3,5,6,24446,7108
203284,3,5,6,15338,7109
203284,5,6,3,25,5
203287,3,5,5,45537,7110
203290,3,5,6,21164,7111
203290,5,6,4,19926,4
203290,6,4,4,243,3
203293,3,5,6,14008,4
203293,5,6,4,7052,7113
203293,6,4,6,1443,3
203296,3,5,6,32776,4
203296,5,6,4,31674,6
203296,6,4,6,2880,7115
203296,4,6,6,8468,1
203305,1,3,3,44120,3
203308,3,5,6,19600,3
203311,3,5,6,15368,4
203311,5,6,4,15615,6
203311,6,4,6,17506,7119
203314,3,5,5,21743,7120
203314,5,5,1,21,3
203317,1,3,3,1528,7121
203317,3,3,5,10886,6
203320,3,5,6,25556,7122
203320,6,3,3,18460,1
203332,1,3,5,4190,6
203332,3,5,6,14218,7124
203332,5,6,4,11014,1
203335,1,3,3,8.999999998,5
203335,3,3,5,10149,3
203338,3,5,3,11,7126
203341,3,5,5,54047,3
203341,5,5,3,921,7127
203347,3,5,6,13792,3
203347,5,6,3,250,5
203350,3,5,6,31773,4
203350,5,6,4,31645,4
203350,6,4,4,19,7130
203353,3,5,5,9528,7131
203356,3,5,6,22334,7132
203356,5,6,1,15,3
203359,1,3,5,11072,7133
203362,3,5,5,60920,3
203365,3,5,6,10809,4
203365,5,6,4,7148,6
203365,6,4,6,429,7135
203365,4,6,4,435,6
203365,6,4,6,1120,1
203368,1,1,3,892,3
203371,1,3,3,43946,7137
203377,1,3,3,1191,7138
203380,1,3,5,11037,7139
203380,3,5,6,48900,3
203386,3,5,6,14012,4
203386,5,6,4,12819,4
203386,6,4,4,11914,7141
203392,3,5,6,23432,7142
203392,5,6,4,17538,6
203392,6,4,6,5327,3
203392,6,3,3,14319,1
203398,1,3,5,169,6
203401,3,5,6,11640,6
203401,5,6,6,13144,7145
203404,1,3,5,388,7146
203404,3,5,6,30355,3
203407,3,5,6,10194,1
203410,1,3,3,43208,3
203413,3,5,6,22837,6
203413,5,6,6,18555,3
203419,3,5,5,38924,1
203422,1,3,5,415,6
203422,3,5,6,22763,7152
203422,5,6,4,23115,6
203422,6,4,6,7017,3
203425,3,5,6,24380,3
203428,3,5,5,70695,1
203431,1,1,3,348,5
203434,1,3,5,10255,7156
203434,3,5,6,24312,1
203437,1,3,3,197,1
203437,3,1,3,11,7158
203440,1,3,5,10135,6
203440,3,5,6,22990,4
203440,5,6,4,13405,7159
203443,1,1,3,105,7160
203459,1,3,5,550,6
203462,3,5,6,23007,6
203462,5,6,6,22824,7161
203465,1,3,5,10176,7162
203465,3,5,6,22688,3
203468,3,5,6,19043,3
203471,3,5,6,17,1
203471,5,6,1,1.999999996,3
203471,6,1,3,438,7165
203474,1,3,5,10210,6
203474,3,5,6,12632,4
203474,5,6,4,3074,7166
203474,6,4,6,1553,6
203474,4,6,6,1406,3
203477,3,5,6,14685,4
203477,5,6,4,5486,7168
203477,6,4,6,5508,3
203480,3,5,5,45674,1
203483,1,3,3,44629,1
203492,1,3,5,10108,6
203492,3,5,6,29769,4
203492,5,6,4,20497,7172
203492,6,4,6,4221,1
203495,1,3,5,10555,6
203495,3,5,6,19991,6
203495,5,6,6,9972,7174
203501,3,5,6,41,4
203501,5,6,4,95,6
203501,6,4,6,10125,7176
203501,4,6,4,10233,6
203501,6,4,6,1198,3
203504,3,5,6,23027,4
203504,5,6,4,23174,7178
203504,6,4,6,5693,4
203504,4,6,4,5546,6
203504,6,4,6,1383,7179
203504,4,6,4,1436,6
203504,6,4,6,54.99999999,6
203504,4,6,6,40135,7180
203513,3,3,3,42717,3
203516,3,3,3,8.000000005,1
203519,3,1,3,2.999999999,3
203525,1,3,3,1603,3
203525,3,3,5,8365,5
203528,3,5,5,20180,3
203531,3,5,6,8611,6
203531,5,6,6,11340,7185
203534,1,3,5,367,7186
203534,3,5,6,25657,3
203537,3,5,6,13,4
203537,5,6,4,16,6
203537,6,4,6,10081,7188
203537,4,6,6,10109,3
203543,3,5,6,22776,4
203543,5,6,4,13280,4
203543,6,4,4,417,7190
203546,3,3,5,1430,5
203549,3,5,5,55799,1
203552,1,1,1,230,1
203558,1,1,1,67,7193
203573,1,1,3,174,5
203576,1,3,5,253,7194
203585,3,5,6,18347,1
203594,1,3,5,9879,6
203594,3,5,6,24451,6
203594,5,6,6,14824,7196
203597,1,1,3,183,7197
203603,1,3,5,9830,5
203606,3,5,5,44050,1
203612,1,1,1,19,1
203612,1,1,1,66.00000001,7199
203618,1,1,1,10,3
203618,1,1,3,138,5
203621,1,3,5,9838,7200
203621,3,5,5,15645,3
203624,3,5,6,9512,4
203624,5,6,4,1408,6
203624,6,4,6,259,7202
203624,6,3,5,1388,5
203630,3,5,5,64241,7203
203636,3,5,5,20123,7204
203642,1,3,5,8462,7205
203642,3,5,6,22515,4
203642,5,6,4,14391,6
203642,6,4,6,1936,7206
203645,1,3,5,1037,7207
203645,3,5,6,11929,3
203648,3,5,6,12910,1
203651,1,3,5,11,5
203651,3,5,5,11305,1
203651,5,5,1,8.999999998,7210
203654,1,3,5,11132,6
203654,3,5,6,22571,7211
203654,6,3,3,21396,3
203663,3,3,3,2.999999999,7212
203669,1,3,5,132,6
203672,3,5,6,10848,4
203672,5,6,4,10856,7214
203672,6,4,4,176,1
203675,1,1,1,75,3
203678,1,1,3,907,3
203687,1,3,3,4254,7216
203699,1,3,5,9984,7217
203699,3,5,6,19560,4
203699,5,6,4,9697,6
203699,6,4,6,2787,7218
203699,4,6,4,2907,6
203699,6,4,6,5738,3
203702,3,5,6,18420,1
203705,1,3,3,60,5
203705,3,3,5,18139,7221
203711,3,5,6,59742,4
203711,5,6,4,41753,6
203711,6,4,6,1436,7222
203714,1,3,5,52,7223
203717,3,5,6,22365,4
203717,5,6,4,22515,6
203717,6,4,6,5938,7224
203720,1,3,5,562,7225
203720,3,5,6,21907,4
203720,5,6,4,22303,6
203720,6,4,6,6900,7226
203720,4,6,4,6308,6
203720,6,4,6,1253,1
203723,1,3,3,245,1
203726,1,3,5,545,6
203726,3,5,6,27258,7229
203732,3,5,6,37648,7230
203732,5,6,3,17,3
203732,6,3,3,5532,3
203738,3,5,5,44614,3
203741,3,5,6,27630,4
203741,5,6,4,28002,7233
203741,6,4,6,392,6
203741,4,6,6,942,3
203741,6,3,3,14195,1
203747,1,1,3,142,3
203750,1,3,3,523,1
203759,1,3,5,150,5
203759,3,5,5,10064,7237
203759,5,3,5,54,5
203762,3,5,5,44505,7238
203765,1,3,5,147,7239
203765,3,5,5,33558,1
203768,1,3,3,43181,1
203774,1,3,3,240,1
203777,1,3,5,568,5
203777,3,5,5,44483,1
203780,1,3,5,261,5
203780,3,5,5,44493,7244
203799,1,3,5,197,7245
203799,3,5,6,17426,4
203799,5,6,4,17399,6
203799,6,4,6,1153,7246
203799,4,6,4,1131,3
203802,3,5,6,20129,6
203802,5,6,6,59336,3
203808,3,5,5,27419,3
203820,3,5,6,8899,7251
203820,5,6,6,8910,3
203820,6,3,5,1167,7252
203823,3,5,6,20079,6
203823,5,6,6,10118,1
203829,3,5,5,44572,7254
203829,5,5,3,99,5
203832,3,5,6,13101,7255
203835,3,5,6,21440,7256
203835,5,6,4,11836,6
203835,6,4,6,10172,1
203838,1,3,3,10660,1
203841,1,3,5,194,5
203841,3,5,5,44436,7259
203844,3,5,6,21930,7260
203844,5,6,4,12627,6
203844,6,4,6,1328,4
203844,4,6,4,4811,7261
203844,6,4,6,4324,3
203850,3,5,6,30078,7263
203850,5,6,3,80,5
203856,3,5,6,21840,7264
203859,3,3,5,1375,7265
203862,3,5,6,10126,6
203862,5,6,6,17156,1
203865,1,3,5,26.99999999,5
203865,3,5,5,44394,7267
203877,1,3,5,10055,7268
203883,3,5,5,44364,3
203886,3,5,6,17201,3
203889,3,5,5,7276,3
203889,5,5,3,61.99999999,5
203889,5,3,5,3059,7271
203892,3,5,6,21583,1
203898,1,3,5,449,5
203901,3,5,5,44337,1
203904,1,3,3,1539,1
203916,1,3,3,44318,3
203922,3,5,6,27477,6
203922,5,6,6,28567,7276
203928,3,1,3,70,5
203931,1,3,5,290,6
203931,3,5,6,18338,7278
203931,5,6,4,18191,6
203931,6,4,6,8884,1
203943,1,1,3,27,5
203946,1,3,5,34,7280
203946,3,5,6,9994,6
203946,5,6,6,12526,1
203949,1,3,3,1709,1
203952,1,1,1,39,1
203952,1,1,1,32,7283
203955,1,1,3,62,5
203958,1,3,5,125,5
203958,3,5,5,10111,7284
203961,3,5,6,43299,7285
203961,5,6,4,43404,6
203961,6,4,6,7142,6
203961,4,6,6,7077,7286
203964,3,5,6,31695,7287
203964,5,6,4,30779,6
203964,6,4,6,1451,1
203967,1,3,3,45,1
203970,1,3,5,45.99999999,6
203970,3,5,6,17277,7290
203970,5,6,3,836,3
203973,3,3,5,9108,5
203979,3,5,5,18664,3
203979,5,3,3,25530,1
203988,3,3,1,22,3
203991,1,3,5,10120,6
203991,3,5,6,19793,3
203994,3,5,5,46935,1
204000,1,3,5,10057,5
204000,3,5,5,32990,7296
204006,3,5,5,27269,7297
204006,5,3,3,16716,1
204021,1,3,3,815,1
204024,1,1,3,35,3
204027,1,3,3,57,7300
204027,3,3,5,26,6
204030,3,5,6,21038,4
204030,5,6,4,21141,7301
204030,6,4,4,27757,3
204036,3,3,3,16,5
204042,3,5,6,20330,7303
204042,5,6,6,18541,3
204045,3,5,5,44583,3
204048,3,5,6,21908,3
204051,3,3,3,7.000000002,5
204051,3,3,5,8142,5
204054,3,5,5,44553,7307
204060,3,5,6,11755,7308
204060,5,6,4,2989,6
204060,6,4,6,3926,3
204063,3,5,6,18558,1
204066,1,1,3,104,3
204069,1,3,3,505,7311
204072,1,1,3,101,7312
204075,1,3,5,13257,5
204075,3,5,5,17730,1
204078,1,3,5,10240,6
204078,3,5,6,21759,7314
204087,1,1,3,93,7315
204090,1,3,3,579,1
204093,1,1,3,237,5
204093,1,3,5,10696,5
204096,3,5,5,44378,7317
204099,3,5,6,25838,7318
204099,5,6,4,15879,6
204099,6,4,6,4613,1
204102,1,3,1,4.000000003,3
204111,1,3,5,10182,5
204119,3,5,5,39158,1
204131,1,3,5,442,5
204131,3,5,5,42390,7322
204134,1,3,5,107,7323
204134,3,5,5,10449,3
204137,3,5,6,20736,6
204137,5,6,6,21635,3
204140,3,5,6,21727,3
204146,3,3,5,10034,6
204149,3,5,6,18843,7327
204149,5,6,4,8920,6
204149,6,4,6,1740,1
204155,1,3,5,26,6
204155,3,5,6,18510,7329
204155,5,6,2,18504,6
204155,6,2,6,32,6
204155,2,6,6,1558,7330
204158,3,5,6,11393,7331
204158,5,6,4,9845,1
204161,1,3,5,46,5
204161,3,5,5,10065,1
204164,1,1,3,51,1
204173,1,1,3,77,5
204179,1,3,5,47.00000001,7335
204185,3,5,6,41916,1
204188,1,1,1,57,3
204197,3,5,5,10553,3
204200,3,5,6,40268,4
204200,5,6,4,30269,6
204200,6,4,6,8617,7339
204200,4,6,4,8580,6
204200,6,4,6,8550,4
204200,4,6,4,8575,7340
204200,6,4,6,3178,3
204203,3,5,6,8526,6
204203,5,6,6,2897,1
204212,1,3,3,262,1
204218,1,3,5,173,5
204218,3,5,5,41660,7344
204221,3,1,3,68.99999999,3
204224,1,3,3,225,1
204230,3,1,2,5602,7347
204233,1,2,2,5807,1
204257,1,3,5,38.00000001,6
204257,3,5,6,6844,4
204257,5,6,4,6963,7349
204257,6,4,6,8761,6
204257,4,6,6,8676,1
204263,1,1,1,1.000000003,3
204269,1,1,3,12,7351
204272,3,5,6,18499,3
204272,5,6,3,68,7352
204278,3,5,5,16892,3
204278,5,3,3,27175,1
204284,1,3,5,109,6
204284,3,5,6,11495,4
204284,5,6,4,15295,7355
204284,6,4,6,5242,1
204293,3,5,6,15392,7357
204293,5,6,4,19712,4
204293,6,4,4,5631,1
204296,1,3,5,8247,6
204296,3,5,6,8231,7359
204296,5,6,4,8950,6
204296,6,4,6,11480,6
204296,4,6,6,2564,7360
204299,3,5,6,19778,7361
204299,5,6,6,4739,1
204302,1,3,5,39.99999999,6
204302,3,5,6,19690,4
204302,5,6,4,19689,7363
204308,3,5,6,11349,7364
204308,5,6,4,15533,6
204308,6,4,6,15718,3
204311,3,1,3,1050,5
204314,1,3,5,14520,7366
204314,3,5,6,40654,6
204314,5,6,6,30394,1
204317,1,3,3,668,3
204317,3,3,3,42545,1
204323,1,1,3,13,5
204326,3,5,5,44638,7370
204326,5,5,1,387,3
204329,1,3,3,42785,7371
204332,3,5,5,30850,7372
204338,1,3,3,6035,7373
204338,3,3,5,5710,5
204341,3,5,5,17888,7374
204344,1,3,3,4256,7375
204347,1,3,5,4927,7376
204347,3,5,5,48669,3
204379,3,5,6,7400,7378
204379,5,6,4,8406,6
204379,6,4,6,8666,3
204382,3,5,6,15780,4
204382,5,6,4,15815,7380
204382,6,4,6,170,4
204382,4,6,4,236,6
204382,6,4,6,1386,7381
204382,4,6,6,2679,3
204394,3,3,5,4223,6
204397,3,5,6,16076,7383
204397,5,6,4,7534,6
204397,6,4,6,5656,4
204397,4,6,4,5569,7384
204397,6,4,6,2564,6
204397,4,6,6,2442,3
204397,6,3,3,20205,1
204403,1,3,3,162,3
204403,3,3,3,73,5
204403,3,3,5,250,7387
204409,3,5,6,18634,1
204412,1,3,3,184,3
204412,3,3,3,116,5
204412,3,3,5,15531,7389
204415,3,5,6,18927,6
204415,5,6,6,3493,1
204418,1,3,5,14168,5
204418,3,5,5,30345,7391
204421,1,3,5,350,7392
204421,3,5,6,27114,1
204424,1,1,3,65,3
204427,1,3,3,4113,1
204427,3,3,1,194,7394
204442,1,3,5,4.000000003,7395
204442,3,5,6,18536,4
204442,5,6,4,18542,6
204442,6,4,6,1316,7396
204442,4,6,4,1308,4
204442,6,4,4,8675,1
204445,1,3,3,1309,3
204445,3,3,5,12640,6
204454,3,5,6,18256,1
204460,3,3,5,175,5
204466,3,5,5,43955,3
204469,3,5,6,14175,6
204469,5,6,6,4798,7402
204472,1,3,5,983,7403
204472,3,5,6,34653,3
204475,3,5,6,18467,4
204475,5,6,4,4680,6
204475,6,4,6,35875,7405
204475,4,6,4,35985,4
204475,6,4,4,2540,3
204478,3,3,5,9775,7407
204481,3,5,6,17457,3
204484,3,5,5,14459,1
204496,1,3,5,13884,5
204496,3,5,5,59418,3
204499,3,5,5,21504,1
204502,1,1,3,878,3
204505,1,3,3,5565,7412
204511,3,3,5,30,5
204514,3,5,5,44511,1
204517,1,1,3,888,3
204520,1,3,3,3948,7415
204523,3,5,6,15533,7416
204523,5,6,1,8.999999998,3
204526,1,3,3,43952,7417
204526,3,3,3,20,3
204535,3,3,3,19.99999999,7418
204541,3,5,6,15974,6
204541,5,6,6,10237,7419
204544,3,5,5,12944,7420
204547,1,3,3,367,7421
204547,3,3,3,2553,3
204550,3,3,3,5.000000006,7422
204550,3,3,5,10216,1
204556,1,1,3,19,5
204562,1,3,5,8696,6
204562,3,5,6,17578,7424
204562,5,6,4,9102,6
204562,6,4,6,8627,3
204565,3,5,5,44448,3
204574,3,5,5,44454,1
204577,1,3,1,10.99999999,3
204577,3,1,3,11,1
204580,1,3,1,30,7429
204580,3,1,3,274,5
204583,1,3,5,4626,6
204583,3,5,6,15613,7430
204586,3,5,6,18539,7431
204589,1,3,3,44427,7432
204592,3,5,6,35867,7433
204595,3,5,6,18378,7434
204595,5,6,4,5763,6
204595,6,4,6,5971,4
204595,4,6,4,5889,7435
204595,6,4,6,227,4
204595,4,6,4,303,6
204595,6,4,6,994,7436
204598,3,1,1,15,7437
204604,1,3,5,6956,6
204604,3,5,6,14512,7438
204607,3,5,6,25834,7439
204610,1,3,3,13335,7440
204613,3,5,5,44347,7441
204613,5,5,1,52.99999999,3
204616,1,3,3,2888,7442
204619,1,3,3,5688,7443
204622,3,3,1,8.000000005,3
204625,1,3,3,4557,7444
204628,3,5,6,18685,7445
204628,5,6,4,18626,1
204631,1,1,3,42,3
204634,1,3,3,36,1
204637,1,1,3,33,5
204640,1,3,5,2573,7448
204640,3,5,5,8735,3
204640,5,5,3,18,5
204646,3,5,6,14436,4
204646,5,6,4,14434,6
204646,6,4,6,1522,7450
204646,6,3,3,25651,1
204652,1,3,3,41770,1
204658,1,3,5,308,6
204661,3,5,6,10225,7453
204661,5,6,4,10187,6
204661,6,4,6,36,1
204667,1,3,5,3037,6
204667,3,5,6,20120,7455
204670,3,5,6,16237,7456
204670,5,6,2,19820,6
204670,6,2,6,3625,4
204670,2,6,4,32,7457
204670,6,4,6,1945,6
204670,4,6,6,2928,3
204673,3,1,3,124,7459
204676,1,3,3,41738,1
204679,1,3,5,519,5
204679,3,5,5,3944,1
204682,1,3,5,397,5
204682,3,5,5,24427,7462
204685,1,3,5,13060,7463
204685,3,5,5,19980,1
204688,1,1,3,356,5
204691,1,3,5,522,6
204691,3,5,6,17118,7465
204691,5,6,4,17093,6
204691,6,4,6,7149,2
204700,1,3,5,11833,5
204700,3,5,5,22073,1
204703,1,3,5,633,6
204703,3,5,6,15579,7469
204706,1,1,3,358,7470
204709,1,3,5,366,6
204709,3,5,6,15982,4
204709,5,6,4,16051,7471
204709,6,4,6,108,6
204709,4,6,6,3652,1
204712,1,3,5,375,6
204712,3,5,6,22758,7473
204712,5,6,4,22779,6
204712,6,4,6,112,4
204712,4,6,4,160,7474
204712,6,4,4,38691,3
204715,3,3,5,263,6
204718,3,5,6,15778,4
204718,5,6,4,15584,7476
204718,6,4,6,4232,3
204721,3,5,5,26195,1
204724,1,3,5,373,5
204724,3,5,5,34585,1
204727,1,3,3,496,3
204727,3,3,5,1268,6
204730,3,5,6,21347,4
204730,5,6,4,19937,7481
204730,6,4,6,3090,4
204730,4,6,4,3052,6
204730,6,4,6,1221,7482
204730,4,6,4,1138,6
204730,6,4,6,4703,1
204736,1,3,3,1915,1
204742,1,3,5,1446,6
204742,3,5,6,35876,7485
204742,5,6,4,34926,6
204742,6,4,6,15902,6
204742,4,6,6,15799,7486
204745,1,3,3,595,7487
204748,1,1,3,193,7488
204748,1,3,5,12924,6
204751,3,5,6,15511,4
204751,5,6,4,3003,7489
204751,6,4,6,4476,4
204751,4,6,4,4682,6
204751,6,4,6,611,7490
204751,4,6,6,775,1
204754,1,1,1,7.000000002,3
204757,1,1,3,337,5
204760,1,3,5,500,7492
204760,3,5,5,23214,1
204763,1,3,3,365,1
204766,1,3,5,11412,6
204766,3,5,6,14770,4
204766,5,6,4,4057,7495
204766,6,4,6,6996,6
204766,4,6,6,6312,1
204769,1,1,1,5.000000006,3
204772,1,1,3,318,7497
204775,1,3,3,42999,3
204781,1,1,1,7.999999995,7499
204784,1,1,3,82.00000001,5
204787,1,3,5,80.00000001,7500
204793,3,5,5,11343,1
204799,1,3,5,279,5
204799,3,5,5,44112,1
204808,1,3,5,401,5
204808,3,5,5,44089,7503
204811,1,3,3,1453,7504
204814,1,1,1,25,7505
204817,1,1,1,15,1
204820,1,1,3,293,7506
204829,1,3,5,302,5
204829,3,5,5,44074,1
204835,1,1,3,280,5
204838,1,3,5,13332,7508
204838,3,5,5,45511,1
204841,1,3,5,1548,6
204841,3,5,6,22804,4
204841,5,6,4,21839,7510
204841,6,4,6,1223,6
204841,4,6,6,12298,1
204844,1,3,5,384,5
204847,3,5,5,44351,7512
204850,1,3,5,1808,7513
204850,3,5,6,16812,4
204850,5,6,4,15287,6
204850,6,4,6,2909,7514
204856,1,1,3,315,5
204859,1,3,5,395,7516
204859,3,5,6,24501,4
204859,5,6,4,24524,6
204859,6,4,6,5427,7517
204859,4,6,4,5624,6
204859,6,4,6,1474,4
204859,4,6,4,1197,7518
204859,6,4,6,10355,1
204862,1,3,5,422,6
204862,3,5,6,21476,4
204862,5,6,4,21625,7520
204862,6,4,6,1321,4
204862,4,6,4,1123,6
204862,6,4,6,7352,7521
204865,1,2,1,358,7522
204868,2,1,2,95,1
204868,1,2,1,55,1
204885,3,5,6,3145,6
204885,5,6,6,10144,3
204891,3,5,6,15904,3
204894,3,5,5,20505,3
204897,3,5,5,22931,1
204900,1,3,3,1721,1
204903,1,3,5,98.00000001,5
204906,3,5,5,44241,7530
204909,3,5,6,14004,7531
204909,5,6,4,13885,4
204909,6,4,4,49,1
204912,1,3,5,242,6
204915,3,5,6,44717,7533
204915,5,6,6,44587,3
204924,3,5,6,31222,4
204924,5,6,4,21430,6
204924,6,4,6,4298,7535
204924,4,6,4,2901,6
204924,6,4,6,123,4
204924,4,6,4,170,7536
204924,6,4,6,4374,1
204927,1,1,3,264,3
204933,1,3,3,14583,3
204936,3,5,6,12548,4
204936,5,6,4,12647,7539
204936,6,4,4,132,3
204936,4,3,3,31471,7540
204954,3,1,3,463,5
204963,1,3,5,285,6
204963,3,5,6,13817,7542
204963,5,6,4,14001,6
204963,6,4,6,472,3
204966,3,1,3,105,5
204969,1,3,5,10353,7544
204969,3,5,6,31083,1
204975,1,3,5,243,6
204981,3,5,6,24560,4
204981,5,6,4,25549,7546
204981,6,4,6,5404,3
204987,3,5,6,10060,1
204990,1,3,3,1390,3
204990,3,3,5,9960,7549
204993,3,5,6,15932,4
204993,5,6,4,4828,6
204993,6,4,6,14428,7550
204996,3,3,5,10,7551
204999,3,5,6,23216,6
204999,5,6,6,23219,1
205002,1,3,5,12750,6
205002,3,5,6,16961,7553
205002,5,6,4,4502,6
205002,6,4,6,21.00000001,6
205002,4,6,6,2539,7554
205005,3,5,6,41594,7555
205005,5,6,3,440,3
205014,1,1,1,2.999999999,3
205020,1,3,5,11328,5
205026,3,5,5,44328,3
205029,3,5,5,37491,3
205029,5,5,3,19,7559
205035,3,5,5,44294,3
205035,5,5,3,26.99999999,7560
205041,3,5,6,15844,4
205041,5,6,4,16028,7561
205041,6,4,6,4646,6
205041,4,6,6,5226,3
205044,3,1,3,9.999999991,3
205047,1,3,3,203,7563
205050,3,1,3,10,3
205053,1,3,3,210,7564
205053,3,3,5,17,6
205059,3,5,6,19530,4
205059,5,6,4,19849,7565
205059,6,4,6,10208,4
205059,4,6,4,10402,6
205059,6,4,6,1335,7566
205062,1,3,5,4508,7567
205062,3,5,6,51650,1
205065,1,3,5,5539,6
205065,3,5,6,13961,4
205065,5,6,4,8564,7569
205065,6,4,4,1435,1
205068,1,1,3,58,5
205080,3,5,6,19621,7571
205080,5,6,3,115,3
205086,3,5,5,44016,1
205089,1,1,1,61,3
205095,1,1,3,40,7574
205098,1,3,3,43997,3
205107,1,3,5,1044,7576
205110,3,5,5,45390,1
205119,1,3,3,15,3
205119,3,3,5,3959,7578
205122,3,5,6,15287,4
205122,5,6,4,11327,6
205122,6,4,6,7342,7579
205122,4,6,6,7343,1
205125,1,3,5,14620,6
205125,3,5,6,33122,4
205125,5,6,4,18913,7581
205125,6,4,6,5707,6
205125,4,6,6,5537,1
205128,1,3,3,316,3
205131,3,5,6,18784,4
205131,5,6,4,19275,7584
205131,6,4,6,1528,4
205131,4,6,4,1044,6
205131,6,4,6,8.999999998,7585
205137,1,1,3,28,7586
205137,1,3,5,12106,5
205143,3,5,5,56125,1
205146,1,3,5,10125,6
205149,3,5,6,13376,7588
205149,5,6,4,3464,6
205149,6,4,6,5292,1
205152,1,3,3,4513,1
205158,1,3,5,11501,7591
205164,3,5,1,1.999999996,3
205167,1,3,5,10089,7592
205167,3,5,6,12957,4
205167,5,6,4,3421,6
205167,6,4,6,6125,7593
205167,4,6,4,6683,6
