CaseID,Activity1,Activity2,Activity3,Duration,NextActivity
1-740596977,4,1,6,7.000000002,1
1-740607135,4,1,8,18.00000001,3
1-740617297,4,1,4,0.999999993,1
1-740617297,4,1,6,136,2
1-740622964,4,1,3,1060,5
1-740630363,4,1,3,60.00000001,5
1-740633534,4,1,3,118,5
1-740638451,4,1,3,47,5
1-740638571,4,1,6,82.00000001,3
1-740639319,4,1,3,30,5
1-740641078,4,1,8,80,1
1-740641078,4,1,3,60,5
1-740641386,4,1,2,24,1
1-740641386,4,1,3,27,5
1-740648620,4,1,6,2.999999999,3
1-740648620,4,1,6,4.999999995,1
1-740651704,4,1,8,3849,1
1-740651704,4,1,3,122,1
1-740662243,4,1,3,26,5
1-740662454,4,1,6,12,3
1-740676483,4,1,3,11,5
1-740679046,4,1,6,31,6
1-740679046,4,1,6,925,1
1-740679046,4,1,3,270,5
1-740680403,4,1,3,45.99999999,5
1-740680611,4,1,6,1204,3
1-740681438,4,4,1,8462,4
1-740681438,4,1,4,10045,1
1-740682529,4,1,2,3901,1
1-740682529,4,1,4,2293,1
1-740682529,4,1,4,92,1
1-740682529,4,1,6,53.00000001,3
1-740683101,4,1,2,16,1
1-740683101,4,1,8,28,1
1-740683101,4,1,8,4211,3
1-740683251,4,1,8,17,6
1-740683983,4,1,3,420,5
1-740684121,4,1,3,121,5
1-740684365,4,1,6,89,3
1-740684600,4,1,3,1191,5
1-740684725,4,1,3,14,5
1-740693604,4,1,3,3916,5
1-740703310,4,1,3,352,5
1-740703451,4,1,2,5.999999999,2
1-740703451,4,1,2,39,1
1-740703451,4,1,3,932,5
1-740703544,4,1,6,119,4
1-740703544,4,1,4,544,1
1-740703544,4,1,6,309,4
1-740703544,4,1,3,309,5
1-740703747,4,1,6,8.999999998,1
1-740726591,4,1,8,27,3
1-740732022,4,1,8,4051,6
1-740741561,4,1,3,10.99999999,5
1-740741891,4,1,6,3923,3
1-740749094,4,1,3,387,5
1-740749185,4,1,8,2.999999999,6
1-740749895,4,1,8,4003,3
1-740751001,4,1,2,19,1
1-740751001,4,1,3,42,5
1-740751204,4,1,6,78,3
1-740751561,4,1,2,101,1
1-740752178,4,1,2,55.99999999,1
1-740752178,4,1,3,50,5
1-740781113,4,1,8,88,1
1-740781113,4,1,1,64,2
1-740781113,4,1,6,1069,1
1-740781202,4,1,3,117,5
1-740781457,4,4,1,9677,3
1-740781457,4,1,3,5465,5
1-740791130,4,1,8,13,1
1-740791340,4,1,2,84,1
1-740791340,4,1,3,1835,5
1-740791622,4,1,6,61.99999999,3
1-740791756,4,1,2,79,1
1-740791865,4,1,3,1583,1
1-740801390,4,1,2,22,2
1-740801390,4,1,3,166,1
1-740801390,4,1,3,5606,5
1-740812001,4,1,3,140,5
1-740812490,4,1,2,32.99999999,1
1-740814456,4,1,6,47.00000001,3
1-740816078,4,1,8,5.999999999,3
1-740816836,4,1,2,30,1
1-740816836,4,1,2,382,1
1-740820286,4,1,6,1803,3
1-740839548,4,1,8,3.999999992,7
1-740853009,4,1,2,109,1
1-740853009,4,1,2,331,2
1-740859521,4,1,8,397,3
1-629883996,5,1,2,2447,1
1-649830550,5,5,1,34477,2
1-656241183,5,1,2,1058,1
1-686497432,5,1,8,16742,8
1-686497432,5,1,8,16848,2
1-691782323,5,1,2,5380,2
1-691794481,5,2,1,7946,4
1-691794481,5,2,1,6278,6
1-692067345,5,2,1,880,4
1-692067345,5,1,2,778,1
1-694457714,5,1,2,29687,1
1-694457714,5,1,2,40987,1
1-694899341,5,1,2,44192,1
1-694899341,5,1,3,13863,5
1-695360832,5,2,1,29346,6
1-696080795,5,1,1,9456,3
1-696163170,5,1,8,40182,1
1-696163170,5,1,2,3702,1
1-697462851,5,1,8,15545,6
1-697751037,5,1,2,6262,1
1-698990450,5,1,3,20331,1
1-698990450,5,1,2,9543,1
1-699989926,5,1,3,725,5
1-700370143,5,1,6,18698,4
1-700466198,5,1,6,26344,3
1-700466198,5,1,3,21240,5
1-700466740,5,1,2,10590,1
1-701147913,5,1,1,22418,3
1-703146498,5,1,2,12037,1
1-703433841,5,1,1,10999,4
1-704747578,5,1,1,39804,2
1-704849848,5,1,3,4823,5
1-704940021,5,2,1,22419,3
1-705039067,5,1,2,782,1
1-705201889,5,1,2,12185,1
1-705991296,5,1,1,873,2
1-706022221,5,1,2,748,1
1-706983808,5,5,1,43960,2
1-706996552,5,1,2,10571,1
1-709557170,5,5,1,38182,3
1-709557170,5,1,3,1.000000003,5
1-709663406,5,1,2,2536,1
1-709758563,5,1,10,2088,3
1-710083211,5,1,6,13547,1
1-712942400,5,1,6,9951,2
1-713472354,5,2,1,1817,4
1-715439170,5,1,2,27991,1
1-715658220,5,5,1,8657,2
1-715658220,5,1,2,124,1
1-715713221,5,1,2,6264,1
1-715753705,5,1,2,25704,1
1-715927090,5,1,1,873,1
1-716381288,5,5,1,21296,2
1-716381288,5,1,2,59,1
1-716584541,5,1,3,12043,5
1-716650593,5,5,1,7594,8
1-716650593,5,1,8,26,1
1-717113861,5,2,1,5206,4
1-717413361,5,1,1,6902,1
1-717413361,5,5,1,15261,3
1-717413361,5,1,3,202,5
1-717714208,5,1,7,22459,1
1-717843904,5,1,2,560,1
1-717971591,5,1,2,19314,1
1-717971591,5,1,3,671,5
1-718028943,5,1,2,10936,1
1-718162127,5,2,1,8320,3
1-719418321,5,1,3,19571,5
1-719564142,5,1,6,2363,2
1-720467504,5,1,3,19492,5
1-722011393,5,1,2,19282,1
1-722195560,5,1,2,197,1
1-722223033,5,5,1,8079,3
1-722362086,5,1,2,5717,1
1-722388008,5,1,2,10920,1
1-722393548,5,1,2,7800,1
1-722633677,5,2,1,1506,4
1-722653227,5,1,2,2379,1
1-722676283,5,1,2,3895,1
1-722800373,5,1,2,597,1
1-726695193,5,1,6,7882,6
1-726754037,5,1,6,1.999999996,1
1-726829050,5,2,1,12239,4
1-727152027,5,1,2,15230,1
1-728186504,5,1,3,7959,5
1-728516315,5,1,2,23628,1
1-728737339,5,2,1,8660,4
1-729275172,5,1,3,5126,5
1-729358866,5,2,1,2582,3
1-729358866,5,2,1,229,4
1-729642342,5,1,1,9912,2
1-729769884,5,1,2,6199,1
1-729913537,5,1,1,9559,3
1-730005931,5,1,2,8363,1
1-730042386,5,1,3,1169,5
1-730069431,5,1,2,9612,1
1-730126981,5,1,6,1720,6
1-730529203,5,1,1,495,2
1-730589165,5,2,1,411,6
1-730858110,5,5,1,536,2
1-730858110,5,1,2,5.000000006,1
1-731266446,5,1,3,4696,5
1-731869491,5,5,1,363,2
1-731869491,5,1,2,0.999999993,1
1-731950209,5,1,2,9202,1
1-731984877,5,1,2,7864,1
1-732011816,5,1,4,4914,1
1-732229669,5,1,2,9568,1
1-732526526,5,6,3,7650,1
1-732852191,5,2,1,9127,4
1-733073641,5,1,2,3644,1
1-733527806,5,1,1,9292,2
1-733549283,5,1,6,6293,3
1-734770187,5,1,1,643,2
1-734805965,5,1,2,3487,1
1-734842588,5,1,2,11,2
1-734879581,5,1,2,6755,1
1-734973156,5,1,3,3460,5
1-736349585,5,5,1,13881,2
1-736349585,5,1,2,2.000000007,1
1-736621227,5,1,2,1370,1
1-736641250,5,1,3,1180,5
1-736676173,5,1,2,233,1
1-737307651,5,1,2,11492,1
1-737349994,5,1,1,77,9
1-737356417,5,1,1,178,9
1-737394237,5,1,3,6674,1
1-737425713,5,2,1,79,2
1-738146459,5,1,1,5.000000006,2
1-738156121,5,1,3,6190,5
1-738189611,5,2,1,3384,4
1-738297276,5,1,2,90,1
1-738444926,5,1,1,3.999999992,2
1-738457621,5,1,1,37.00000001,4
1-738501642,5,1,1,85,9
1-738517178,5,1,1,2291,2
1-738660907,5,1,2,718,1
1-738708113,5,4,3,15320,1
1-738725300,5,1,3,9028,5
1-738828122,5,1,2,1790,1
1-739203185,5,1,1,69,2
1-739203288,5,1,2,4312,1
1-739228191,5,10,10,5149,3
1-739353204,5,1,1,16,9
1-739425371,5,5,1,5717,1
1-739425371,5,1,1,4.000000003,2
1-739425411,5,2,1,107,1
1-739547989,5,2,1,1408,3
1-739773587,5,1,4,530,1
1-739814053,5,1,1,366,2
1-740406759,5,1,1,6.999999991,3
1-740434999,5,2,1,1949,4
1-740779636,5,1,2,5130,1
1-740781471,5,1,3,5468,1
1-740791622,5,1,3,831,5
1-740858975,5,1,1,528,9
1-740862061,5,1,1,61,1
1-467153946,6,2,1,9960,7
1-467153946,6,8,4,5495,1
1-467153946,6,1,8,1558,1
1-506071646,6,1,2,80,1
1-506071646,6,1,2,1315,1
1-506071646,6,1,4,5621,1
1-506071646,6,1,6,186,1
1-506071646,6,1,1,11254,6
1-506071646,6,1,2,1436,1
1-506071646,6,1,1,2736,6
1-506071646,6,1,2,0.999999993,1
1-512795200,6,3,4,10169,1
1-512795200,6,1,6,70647,4
1-512795200,6,4,1,220227,6
1-512795200,6,4,1,56574,6
1-512795200,6,1,6,135063,4
1-512795200,6,4,1,10338,4
1-512795200,6,3,5,72888,1
1-516553982,6,1,6,4109,1
1-516553982,6,1,2,7632,1
1-523391859,6,1,3,385575,5
1-529067006,6,1,2,1062,1
1-529096847,6,1,2,1506,1
1-529096847,6,1,6,29.99999999,1
1-529096847,6,6,6,5641,6
1-529096847,6,6,6,5664,1
1-529096847,6,6,1,14661,8
1-529096847,6,1,8,10342,1
1-529096847,6,1,2,12,1
1-530458987,6,6,1,4151,2
1-530458987,6,1,2,1200,1
1-530458987,6,1,2,212,1
1-530838254,6,2,2,1626,1
1-530838254,6,2,1,1278,2
1-532109338,6,2,1,1675,2
1-536481337,6,1,2,20,1
1-543317665,6,1,2,5.999999999,1
1-550213097,6,2,2,199,1
1-550213097,6,2,1,60,2
1-550213097,6,2,1,1795,2
1-557297151,6,2,1,71,2
1-559795575,6,1,2,31,1
1-559795575,6,4,1,11408,6
1-559795575,6,1,3,230474,5
1-565045794,6,2,1,60,4
1-565045794,6,1,2,12862,1
1-565045794,6,2,1,1359,4
1-565045794,6,3,5,284366,1
1-580987781,6,1,6,5782,1
1-580987781,6,1,3,290733,5
1-583200733,6,6,1,6940,8
1-583200733,6,1,8,2717,1
1-587101946,6,1,7,10564,6
1-587101946,6,1,2,80402,1
1-603556351,6,3,5,173685,1
1-603749197,6,1,8,1041,8
1-605313141,6,3,5,252898,1
1-605956457,6,1,2,143,1
1-606902814,6,3,5,233776,1
1-611261188,6,6,1,7219,6
1-611261188,6,1,6,2901,1
1-611261188,6,1,2,73,1
1-613379581,6,1,3,234726,5
1-614948909,6,1,2,209,1
1-617858557,6,2,1,8247,4
1-617858557,6,4,1,2407,6
1-617858557,6,4,1,451,6
1-617858557,6,1,6,195,4
1-617858557,6,4,1,308,4
1-617858557,6,2,1,5874,6
1-617858557,6,2,1,34585,4
1-618854217,6,3,2,152435,1
1-618854217,6,3,5,3188,1
1-619069761,6,2,1,50,2
1-619069761,6,2,2,113,1
1-620611187,6,3,5,334,1
1-621825480,6,1,2,106,1
1-621825480,6,1,2,64.99999999,1
1-626766981,6,1,6,7304,1
1-626766981,6,1,6,182765,1
1-626766981,6,1,3,1757,5
1-627819166,6,2,1,19270,2
1-627819166,6,2,1,13554,2
1-627973205,6,6,2,10,1
1-627973205,6,2,1,28.00000001,2
1-627973205,6,6,6,10051,6
1-627973205,6,6,6,10102,6
1-627973205,6,6,6,10240,6
1-627973205,6,6,6,10240,6
1-627973205,6,6,6,10109,6
1-627973205,6,6,6,10109,6
1-627973205,6,6,6,12972,6
1-627973205,6,6,6,12972,6
1-627973205,6,6,6,10245,6
1-627973205,6,6,6,10245,6
1-627973205,6,6,6,10126,6
1-627973205,6,6,6,10126,6
1-627973205,6,6,6,10986,6
1-627973205,6,6,6,10987,6
1-627973205,6,6,6,10111,6
1-627973205,6,6,6,10170,6
1-627973205,6,6,6,10393,2
1-627973205,6,6,2,4697,1
1-627973205,6,2,1,47377,2
1-629364071,6,4,1,183732,3
1-629883996,6,2,1,241,6
1-629883996,6,1,2,4004,1
1-629883996,6,2,1,6642,8
1-632620937,6,2,1,5.000000006,4
1-634738521,6,1,2,23395,1
1-634738521,6,2,2,5422,1
1-634738521,6,1,6,12973,1
1-634738521,6,1,3,46,5
1-638018481,6,7,3,14779,5
1-638742591,6,6,1,7308,2
1-638742591,6,1,2,3046,1
1-638742591,6,1,2,16.99999999,1
1-638841644,6,1,8,33,8
1-638945511,6,4,1,107849,11
1-642373523,6,2,2,9.000000008,1
1-642373523,6,2,1,85007,8
1-642402641,6,1,3,152945,5
1-642411971,6,1,9,1.999999996,1
1-642411971,6,3,5,169400,1
1-647788578,6,6,3,1000,5
1-647788578,6,3,5,999,1
1-648471635,6,2,1,4669,8
1-648471635,6,2,2,2476,1
1-648471635,6,1,2,10570,2
1-648654669,6,1,1,148322,3
1-649830550,6,1,2,1078,1
1-649830550,6,3,1,8309,6
1-649830550,6,3,5,23587,5
1-649950870,6,2,1,22.00000001,2
1-649950870,6,2,1,78980,8
1-650013051,6,3,5,158066,1
1-651324866,6,3,5,143165,1
1-652468131,6,1,6,3797,1
1-652468131,6,1,1,136609,3
1-652924814,6,1,3,141914,5
1-652947231,6,1,6,4003,3
1-652947231,6,3,5,139196,1
1-654423931,6,3,5,159352,1
1-655021441,6,8,7,59399,1
1-655021441,6,7,6,9671,7
1-655021441,6,7,3,58988,5
1-655281402,6,4,1,11598,8
1-655281402,6,1,2,110667,1
1-655281402,6,4,4,8670,1
1-656373348,6,2,1,113741,8
1-656450664,6,2,1,186,2
1-657900377,6,2,1,1292,2
1-657900377,6,1,3,16861,5
1-658045761,6,10,3,83207,5
1-658345511,6,1,6,4493,3
1-658345511,6,3,5,86782,1
1-658515933,6,3,5,135974,1
1-659129745,6,3,5,142085,1
1-659713703,6,2,1,1439,2
1-659713703,6,2,1,7358,4
1-660730501,6,6,1,8587,2
1-660730501,6,1,2,4274,2
1-660865454,6,4,1,113640,3
1-660915327,6,1,2,1034,1
1-660915327,6,2,1,25,2
1-660915327,6,2,2,1239,2
1-660915327,6,2,2,32,1
1-660915327,6,6,3,119,5
1-660915327,6,3,5,119,1
1-673825643,6,3,5,128990,1
1-683762637,6,6,6,4305,6
1-683762637,6,6,6,10082,6
1-683762637,6,6,6,14187,6
1-683762637,6,6,6,14187,6
1-683762637,6,6,6,10091,6
1-683762637,6,6,6,10151,6
1-683762637,6,6,6,10152,6
1-683762637,6,6,6,10092,6
1-683762637,6,6,6,10082,4
1-683762637,6,6,4,5835,4
1-683762637,6,4,4,10080,4
1-684012815,6,2,1,80713,6
1-684012815,6,3,5,38076,2
1-685098751,6,2,1,34.00000001,1
1-685155470,6,1,6,57,2
1-685155470,6,2,1,43,11
1-685155470,6,1,6,131,1
1-685155470,6,1,6,2784,2
1-685155470,6,2,1,3984,1
1-686398767,6,1,6,38,2
1-686398767,6,2,1,1691,4
1-686497432,6,2,1,49024,2
1-686497432,6,1,6,1012,2
1-686497432,6,2,1,1789,2
1-686497432,6,10,3,14090,5
1-686580161,6,3,5,117443,2
1-686609791,6,1,3,1309,2
1-687082195,6,1,1,1068,6
1-687082195,6,1,2,1397,1
1-687082195,6,4,1,495,8
1-687082195,6,4,1,683,4
1-687082195,6,4,1,7748,6
1-687082195,6,4,1,883,4
1-687082195,6,10,4,7778,1
1-687082195,6,4,1,1406,4
1-687082195,6,4,1,7695,10
1-687082195,6,4,1,762,4
1-687082195,6,1,10,1645,4
1-687085471,6,4,1,1558,6
1-687085471,6,6,1,5876,6
1-687085471,6,1,6,3119,4
1-687085471,6,4,1,1011,6
1-687085471,6,1,1,276,6
1-687085471,6,6,2,21559,1
1-687085471,6,2,1,17611,4
1-687329729,6,3,5,36919,1
1-687521104,6,3,5,98507,1
1-687544011,6,3,5,111732,1
1-687638428,6,3,5,686,1
1-688278051,6,6,3,109328,5
1-688278051,6,3,5,10941,1
1-688624453,6,8,6,82326,1
1-688624453,6,1,3,5395,5
1-688689511,6,1,6,24579,3
1-688689511,6,3,5,86801,2
1-688696731,6,3,2,82053,1
1-688696731,6,3,5,29221,1
1-689501709,6,2,1,1696,4
1-690238688,6,3,5,41422,1
1-690436171,6,8,2,95.00000001,1
1-690436171,6,3,5,103021,1
1-690839783,6,6,2,68941,1
1-690839783,6,2,1,66171,2
1-691129791,6,3,5,98191,1
1-691759626,6,6,2,11539,1
1-691759626,6,2,1,6125,4
1-691759626,6,3,5,73119,1
1-691794481,6,6,2,1251,1
1-691794481,6,2,1,142,6
1-691794481,6,4,1,2910,6
1-691794481,6,3,5,12070,2
1-691794481,6,3,5,19363,2
1-691794481,6,4,1,1420,6
1-691794481,6,4,1,11619,6
1-691794481,6,3,5,29638,1
1-691811604,6,3,5,101657,1
1-691971107,6,2,1,64.00000001,2
1-691971107,6,2,1,4343,2
1-692009261,6,3,5,101324,1
1-692067345,6,2,1,41846,4
1-692067345,6,1,6,17,3
1-692067345,6,3,5,31277,1
1-692755228,6,2,1,29998,10
1-692758611,6,2,1,60.00000001,2
1-693021183,6,2,1,13,2
1-693200675,6,3,5,59355,1
1-693253181,6,3,1,28978,6
1-693253181,6,10,6,31843,3
1-693253181,6,3,5,10512,1
1-693258975,6,3,5,81259,1
1-693352046,6,4,1,25773,6
1-693352046,6,3,5,28147,1
1-693822171,6,10,1,80301,7
1-694266600,6,3,5,98632,2
1-694274811,6,2,1,1116,2
1-694300980,6,2,1,10663,2
1-694339964,6,2,1,643,2
1-694339964,6,2,2,10139,1
1-694339964,6,1,2,12891,1
1-694346169,6,3,5,84031,1
1-694457714,6,3,5,887,1
1-694457714,6,3,5,9254,1
1-694457714,6,3,5,4212,1
1-694782353,6,1,2,93.99999999,1
1-694844381,6,8,4,11395,1
1-694899341,6,3,5,5863,1
1-695147297,6,1,3,86481,5
1-695221831,6,2,1,5952,2
1-695360832,6,1,6,15,3
1-695360832,6,3,5,10942,2
1-695360832,6,4,1,19318,6
1-695360832,6,3,5,27717,1
1-695486451,6,3,5,29349,2
1-695870591,6,3,1,5502,6
1-695870591,6,1,4,1512,1
1-695870591,6,3,5,78715,2
1-695872361,6,1,3,121,5
1-696080795,6,3,5,29439,1
1-696163170,6,1,3,1641,5
1-696163170,6,3,5,1670,1
1-696163170,6,1,3,24561,5
1-696861441,6,1,2,2188,1
1-696861441,6,3,5,38399,1
1-696882469,6,3,5,75305,1
1-696894381,6,3,5,79729,1
1-696981592,6,6,2,10115,1
1-696981592,6,2,1,5128,8
1-696981592,6,6,6,4320,1
1-696981592,6,6,1,21628,2
1-696981592,6,1,2,17313,1
1-696981592,6,4,1,21563,6
1-696981592,6,2,1,47,2
1-697462851,6,6,1,10193,3
1-697462851,6,1,3,1561,5
1-697462851,6,7,2,1432,1
1-697462851,6,4,1,17086,8
1-697528961,6,3,5,56773,1
1-697746161,6,2,1,76,4
1-697746161,6,3,5,71281,1
1-697751037,6,2,1,554,2
1-697751037,6,3,5,5446,1
1-697751037,6,6,3,9816,5
1-697751037,6,3,5,9814,1
1-697774726,6,3,2,39886,1
1-697774726,6,4,1,21167,8
1-697777158,6,2,1,4362,3
1-698029651,6,3,5,95666,2
1-698029851,6,2,1,233,4
1-698029851,6,1,2,1469,1
1-698029851,6,1,2,7152,1
1-698029851,6,2,1,1971,2
1-698029851,6,4,1,56195,10
1-698065363,6,2,1,4154,8
1-698400941,6,2,1,1292,3
1-698572466,6,3,5,81591,1
1-698843072,6,3,5,70443,1
1-698990450,6,2,1,1.999999996,6
1-698990450,6,1,3,5809,5
1-698990450,6,3,1,71.99999999,6
1-698990450,6,3,5,10790,1
1-698990450,6,2,1,9604,2
1-699016718,6,6,1,66272,3
1-699016718,6,1,3,60862,5
1-699103686,6,2,1,13003,2
1-699103686,6,3,5,61036,1
1-699297808,6,3,5,72205,1
1-699344291,6,3,5,54071,1
1-699545679,6,6,1,67711,3
1-699545679,6,1,3,64452,5
1-699557832,6,2,1,8824,2
1-699703931,6,2,1,2458,4
1-699719677,6,8,2,22868,1
1-699719677,6,3,5,32368,1
1-699750568,6,6,1,67643,3
1-699750568,6,1,3,64543,5
1-699989926,6,2,1,30,2
1-699989926,6,1,2,16857,1
1-700135371,6,3,5,74270,1
1-700161985,6,4,1,43274,11
1-700205396,6,3,5,71346,2
1-700245581,6,2,2,1596,1
1-700245581,6,3,5,58508,1
1-700300604,6,2,1,59033,6
1-700300604,6,2,1,8928,3
1-700370143,6,2,1,2707,6
1-700370143,6,3,5,1.999999996,1
1-700370143,6,4,1,15435,6
1-700370143,6,3,5,20926,1
1-700427997,6,1,6,372,1
1-700427997,6,1,2,6845,1
1-700427997,6,2,1,1498,4
1-700427997,6,11,2,56135,1
1-700431220,6,3,5,11003,1
1-700466198,6,6,6,8529,3
1-700466198,6,6,3,4809,5
1-700466198,6,3,5,3473,1
1-700466198,6,3,5,1017,1
1-700563427,6,3,5,60972,1
1-700591261,6,6,2,7225,1
1-700591261,6,2,1,8480,4
1-700955144,6,2,1,136,6
1-700955144,6,4,1,6033,6
1-700955144,6,4,1,2956,6
1-700955144,6,4,1,1084,6
1-700955144,6,4,1,1768,6
1-700955144,6,4,1,3911,7
1-700955144,6,4,1,1984,6
1-700955144,6,4,1,2260,4
1-700955144,6,1,6,18651,4
1-700955144,6,4,1,677,6
1-700955144,6,4,1,224,4
1-700955144,6,4,1,510,4
1-700955144,6,4,1,958,10
1-700955144,6,4,1,3916,10
1-700955144,6,4,1,8475,6
1-700955144,6,1,3,114,5
1-701147913,6,1,3,16,5
1-701412801,6,3,5,40808,1
1-701488609,6,6,2,64634,1
1-701488609,6,2,1,60411,2
1-701488609,6,3,5,62,1
1-701567557,6,4,1,3220,6
1-701567557,6,3,5,61076,1
1-701687914,6,6,3,7567,5
1-701687914,6,3,5,3694,1
1-701799752,6,6,2,1492,1
1-701799752,6,2,1,1386,8
1-701799752,6,2,1,2592,2
1-701799752,6,6,2,8918,1
1-701799752,6,2,1,4873,2
1-701820421,6,2,1,1633,2
1-701820421,6,3,1,300,2
1-701820421,6,2,1,8542,2
1-701820421,6,3,5,48053,1
1-702542377,6,2,1,3077,2
1-702551585,6,1,6,2285,1
1-702551585,6,1,4,32376,1
1-702586831,6,2,1,56311,3
1-702667331,6,2,1,965,6
1-702667331,6,2,1,1569,2
1-702667331,6,3,5,60952,1
1-703146498,6,3,5,23488,1
1-703279569,6,2,1,8626,4
1-703279569,6,1,6,199,1
1-703279569,6,1,1,1063,2
1-703279569,6,2,1,364,2
1-703433841,6,3,5,7840,1
1-703433841,6,3,5,18896,1
1-703547921,6,1,3,36017,5
1-703888972,6,3,5,10677,1
1-703940589,6,3,5,7783,2
1-703995711,6,3,5,58297,1
1-703999194,6,2,1,215,2
1-703999194,6,6,3,61840,5
1-703999194,6,3,5,58383,1
1-704051851,6,3,5,12134,1
1-704096711,6,4,1,15713,6
1-704096711,6,6,1,28763,3
1-704096711,6,1,3,28765,5
1-704163965,6,3,5,49732,1
1-704194471,6,3,5,10501,1
1-704218008,6,1,8,9693,6
1-704218008,6,4,1,5799,6
1-704218008,6,2,1,1678,2
1-704218008,6,2,2,8.999999998,1
1-704218008,6,4,4,5626,1
1-704218008,6,3,5,17859,1
1-704223291,6,3,5,61098,1
1-704275949,6,1,6,20055,8
1-704275949,6,8,2,7245,1
1-704275949,6,4,1,12792,4
1-704275949,6,1,6,10496,3
1-704275949,6,3,5,4396,2
1-704682611,6,3,5,55305,1
1-704747578,6,4,1,5986,4
1-704849848,6,2,1,7401,8
1-704849848,6,1,2,10213,1
1-704849848,6,3,5,29309,1
1-704940021,6,3,5,44215,2
1-704985732,6,1,2,81,1
1-704985732,6,2,1,6878,6
1-704985732,6,1,3,79.00000001,1
1-704985732,6,3,5,54120,1
1-705039067,6,6,1,17128,6
1-705039067,6,1,6,1066,1
1-705039067,6,1,6,169,1
1-705039067,6,1,6,7134,3
1-705039067,6,3,5,10828,1
1-705039067,6,3,5,20733,1
1-705039821,6,2,1,5403,4
1-705039821,6,3,5,43998,1
1-705084201,6,1,1,74,2
1-705084201,6,1,1,103,2
1-705164933,6,3,5,50483,1
1-705201889,6,3,5,23863,1
1-705770183,6,3,5,2512,2
1-705847078,6,3,5,58235,1
1-705847232,6,8,3,64763,5
1-705895959,6,2,2,5838,1
1-705895959,6,3,5,56855,1
1-705901284,6,2,1,2696,8
1-705901284,6,2,2,18662,1
1-705901284,6,1,2,4066,1
1-705901284,6,1,6,5505,1
1-705901284,6,1,6,1489,1
1-705901284,6,1,3,264,5
1-705937016,6,1,8,8913,1
1-705976449,6,6,3,43495,5
1-705976449,6,3,5,51037,1
1-705991296,6,2,1,301,2
1-705991296,6,2,1,5694,2
1-705991296,6,3,5,11547,1
1-705991296,6,1,3,45258,5
1-706022221,6,6,1,7468,3
1-706022221,6,1,3,1509,2
1-706022221,6,3,5,3499,1
1-706095828,6,2,1,3.999999992,2
1-706095828,6,3,5,1132,2
1-706148201,6,3,5,54151,1
1-706158289,6,3,5,10946,2
1-706221211,6,6,3,227,5
1-706221211,6,3,5,10718,2
1-706532382,6,3,5,50939,1
1-706675514,6,1,6,53752,3
1-706675514,6,3,5,17724,1
1-706983808,6,1,3,405,5
1-706983808,6,1,4,5620,4
1-706983808,6,1,3,3122,5
1-706996552,6,1,8,1869,2
1-706996552,6,3,5,13615,1
1-707167142,6,1,10,31713,8
1-707167142,6,8,3,375,5
1-707214451,6,3,5,53928,1
1-707231563,6,2,1,21381,2
1-707231563,6,3,5,20420,1
1-707253770,6,6,3,49893,5
1-707253770,6,3,5,46560,1
1-707295006,6,6,6,9002,2
1-707295006,6,6,2,3990,1
1-707295006,6,2,1,2996,2
1-707295006,6,2,2,1124,1
1-707295006,6,2,1,5434,6
1-707295006,6,2,1,7332,6
1-707295006,6,1,2,6005,1
1-707295006,6,2,1,7345,8
1-707613853,6,4,1,1467,6
1-707613853,6,2,1,9900,8
1-707613853,6,4,1,1084,6
1-707613853,6,3,5,42695,1
1-707644921,6,1,2,2811,1
1-707644921,6,3,5,16696,2
1-707802351,6,2,1,9963,4
1-707802351,6,2,2,16,1
1-707802351,6,2,1,1428,4
1-707802351,6,4,1,367,6
1-707802351,6,4,1,1753,2
1-707939234,6,1,2,7328,2
1-707939234,6,2,1,175,10
1-707991342,6,3,2,16324,1
1-707991342,6,3,5,17453,1
1-708029447,6,1,2,10090,1
1-708029447,6,2,1,5745,2
1-708029447,6,1,2,2840,1
1-708059841,6,3,5,29608,2
1-708177338,6,2,2,2.999999999,1
1-708177338,6,3,5,31270,1
1-708505881,6,2,1,5351,6
1-708505881,6,6,6,14402,2
1-708505881,6,6,2,16180,1
1-708505881,6,2,1,6143,4
1-708505881,6,3,5,23711,1
1-708524564,6,1,2,1402,1
1-708524564,6,1,1,28,2
1-708524564,6,1,2,146,1
1-708524564,6,1,2,4186,2
1-708524564,6,8,1,2616,6
1-708524564,6,1,2,4257,1
1-708524564,6,3,5,13569,1
1-708573022,6,1,4,18995,1
1-708573022,6,4,1,2004,6
1-708573022,6,1,4,6374,1
1-708573022,6,3,5,23890,6
1-708577179,6,6,2,3.999999992,1
1-708577179,6,2,1,1.999999996,6
1-708577179,6,1,6,15,2
1-708577179,6,2,1,2.000000007,6
1-708577179,6,1,6,10381,1
1-708577179,6,1,3,30318,5
1-708587941,6,6,1,57539,3
1-708587941,6,1,3,48708,5
1-708588651,6,3,5,46796,1
1-708618611,6,3,5,28256,2
1-708625573,6,10,8,6979,3
1-708654057,6,6,2,8570,1
1-708654057,6,2,1,4355,2
1-708654057,6,2,1,188,4
1-708654057,6,3,5,34307,1
1-708654206,6,6,3,40101,5
1-708654206,6,3,5,35847,1
1-708654452,6,1,2,7245,1
1-708654452,6,1,4,34681,1
1-708674093,6,3,5,56628,1
1-708824660,6,6,6,6929,2
1-708824660,6,6,2,5584,1
1-708824660,6,2,1,1686,2
